"Var1" "Var2" "type"
"13657" "738" "885" "GP"
"13658" "735" "885" "GP"
"13659" "694" "885" "GP"
"13660" "652" "885" "GP"
"13661" "691" "885" "GP"
"13662" "757" "885" "GP"
"13663" "782" "885" "GP"
"13664" "680" "885" "GP"
"13665" "742" "885" "GP"
"13666" "696" "885" "GP"
"13667" "763" "885" "GP"
"13668" "753" "885" "GP"
"13669" "670" "885" "GP"
"13670" "749" "885" "GP"
"13671" "750" "885" "GP"
"13672" "654" "885" "GP"
"13673" "655" "885" "GP"
"13674" "747" "885" "GP"
"13675" "789" "885" "GP"
"13676" "698" "885" "GP"
"13677" "716" "885" "GP"
"13678" "705" "885" "GP"
"13679" "777" "885" "GP"
"13680" "744" "885" "GP"
"13681" "778" "885" "GP"
"13682" "746" "885" "GP"
"13683" "767" "885" "GP"
"13684" "741" "885" "GP"
"13685" "758" "885" "GP"
"13686" "726" "885" "GP"
"13687" "656" "885" "GP"
"13688" "686" "885" "GP"
"13689" "728" "885" "GP"
"13690" "668" "885" "GP"
"13691" "745" "885" "GP"
"13692" "762" "885" "GP"
"13693" "658" "885" "GP"
"13694" "733" "885" "GP"
"13695" "664" "885" "GP"
"13696" "690" "885" "GP"
"13697" "660" "885" "GP"
"13698" "740" "885" "GP"
"13699" "739" "885" "GP"
"13700" "764" "885" "GP"
"13701" "769" "885" "GP"
"13702" "717" "885" "GP"
"13703" "681" "885" "GP"
"13704" "779" "885" "GP"
"13705" "796" "885" "GP"
"13706" "743" "885" "GP"
"13707" "701" "885" "GP"
"13708" "719" "885" "GP"
"13709" "693" "885" "GP"
"13710" "707" "885" "GP"
"13711" "786" "885" "GP"
"13712" "759" "885" "GP"
"13713" "756" "885" "GP"
"13714" "887" "885" "GP"
"13715" "727" "885" "GP"
"13716" "795" "885" "GP"
"13717" "748" "885" "GP"
"13718" "755" "885" "GP"
"13719" "684" "885" "GP"
"13720" "770" "885" "GP"
"13721" "791" "885" "GP"
"13722" "792" "885" "GP"
"13723" "781" "885" "GP"
"13724" "714" "885" "GP"
"13725" "713" "885" "GP"
"13726" "710" "885" "GP"
"13727" "766" "885" "GP"
"13728" "924" "885" "GP"
"13729" "729" "910" "GP"
"13730" "676" "910" "GP"
"13731" "687" "910" "GP"
"13732" "787" "910" "GP"
"13733" "683" "910" "GP"
"13734" "734" "910" "GP"
"13735" "703" "910" "GP"
"13736" "688" "910" "GP"
"13737" "711" "910" "GP"
"13738" "699" "910" "GP"
"13739" "721" "910" "GP"
"13740" "718" "910" "GP"
"13741" "708" "910" "GP"
"13742" "732" "910" "GP"
"13743" "662" "910" "GP"
"13744" "725" "910" "GP"
"13745" "752" "910" "GP"
"13746" "751" "910" "GP"
"13747" "736" "910" "GP"
"13748" "672" "910" "GP"
"13749" "722" "910" "GP"
"13750" "768" "910" "GP"
"13751" "674" "910" "GP"
"13752" "677" "910" "GP"
"13753" "738" "910" "GP"
"13754" "735" "910" "GP"
"13755" "694" "910" "GP"
"13756" "652" "910" "GP"
"13757" "691" "910" "GP"
"13758" "757" "910" "GP"
"13759" "782" "910" "GP"
"13760" "680" "910" "GP"
"13761" "742" "910" "GP"
"13762" "696" "910" "GP"
"13763" "763" "910" "GP"
"13764" "753" "910" "GP"
"13765" "670" "910" "GP"
"13766" "749" "910" "GP"
"13767" "750" "910" "GP"
"13768" "654" "910" "GP"
"13769" "655" "910" "GP"
"13770" "747" "910" "GP"
"13771" "789" "910" "GP"
"13772" "698" "910" "GP"
"13773" "716" "910" "GP"
"13774" "705" "910" "GP"
"13775" "777" "910" "GP"
"13776" "744" "910" "GP"
"13777" "778" "910" "GP"
"13778" "746" "910" "GP"
"13779" "767" "910" "GP"
"13780" "741" "910" "GP"
"13781" "758" "910" "GP"
"13782" "726" "910" "GP"
"13783" "656" "910" "GP"
"13784" "686" "910" "GP"
"13785" "728" "910" "GP"
"13786" "668" "910" "GP"
"13787" "745" "910" "GP"
"13788" "762" "910" "GP"
"13789" "658" "910" "GP"
"13790" "733" "910" "GP"
"13791" "664" "910" "GP"
"13792" "690" "910" "GP"
"13793" "660" "910" "GP"
"13794" "740" "910" "GP"
"13795" "739" "910" "GP"
"13796" "764" "910" "GP"
"13797" "769" "910" "GP"
"13798" "717" "910" "GP"
"13799" "681" "910" "GP"
"13800" "779" "910" "GP"
"13801" "796" "910" "GP"
"13802" "743" "910" "GP"
"13803" "701" "910" "GP"
"13804" "719" "910" "GP"
"13805" "693" "910" "GP"
"13806" "707" "910" "GP"
"13807" "786" "910" "GP"
"13808" "759" "910" "GP"
"13809" "756" "910" "GP"
"13810" "887" "910" "GP"
"13811" "727" "910" "GP"
"13812" "795" "910" "GP"
"13813" "748" "910" "GP"
"13814" "755" "910" "GP"
"13815" "684" "910" "GP"
"13816" "770" "910" "GP"
"13817" "791" "910" "GP"
"13818" "792" "910" "GP"
"13819" "781" "910" "GP"
"13820" "714" "910" "GP"
"13821" "713" "910" "GP"
"13822" "710" "910" "GP"
"13823" "766" "910" "GP"
"13824" "924" "910" "GP"
"13825" "729" "921" "GP"
"13826" "676" "921" "GP"
"13827" "687" "921" "GP"
"13828" "787" "921" "GP"
"13829" "683" "921" "GP"
"13830" "734" "921" "GP"
"13831" "703" "921" "GP"
"13832" "688" "921" "GP"
"13833" "711" "921" "GP"
"13834" "699" "921" "GP"
"13835" "721" "921" "GP"
"13836" "718" "921" "GP"
"13837" "708" "921" "GP"
"13838" "732" "921" "GP"
"13839" "662" "921" "GP"
"13840" "725" "921" "GP"
"13841" "752" "921" "GP"
"13842" "751" "921" "GP"
"13843" "736" "921" "GP"
"13844" "672" "921" "GP"
"13845" "722" "921" "GP"
"13846" "768" "921" "GP"
"13847" "674" "921" "GP"
"13848" "677" "921" "GP"
"13849" "738" "921" "GP"
"13850" "735" "921" "GP"
"13851" "694" "921" "GP"
"13852" "652" "921" "GP"
"13853" "691" "921" "GP"
"13854" "757" "921" "GP"
"13855" "782" "921" "GP"
"13856" "680" "921" "GP"
"13857" "742" "921" "GP"
"13858" "696" "921" "GP"
"13859" "763" "921" "GP"
"13860" "753" "921" "GP"
"13861" "670" "921" "GP"
"13862" "749" "921" "GP"
"13863" "750" "921" "GP"
"13864" "654" "921" "GP"
"13865" "655" "921" "GP"
"13866" "747" "921" "GP"
"13867" "789" "921" "GP"
"13868" "698" "921" "GP"
"13869" "716" "921" "GP"
"13870" "705" "921" "GP"
"13871" "777" "921" "GP"
"13872" "744" "921" "GP"
"13873" "778" "921" "GP"
"13874" "746" "921" "GP"
"13875" "767" "921" "GP"
"13876" "741" "921" "GP"
"13877" "758" "921" "GP"
"13878" "726" "921" "GP"
"13879" "656" "921" "GP"
"13880" "686" "921" "GP"
"13881" "728" "921" "GP"
"13882" "668" "921" "GP"
"13883" "745" "921" "GP"
"13884" "762" "921" "GP"
"13885" "658" "921" "GP"
"13886" "733" "921" "GP"
"13887" "664" "921" "GP"
"13888" "690" "921" "GP"
"13889" "660" "921" "GP"
"13890" "740" "921" "GP"
"13891" "739" "921" "GP"
"13892" "764" "921" "GP"
"13893" "769" "921" "GP"
"13894" "717" "921" "GP"
"13895" "681" "921" "GP"
"13896" "779" "921" "GP"
"13897" "796" "921" "GP"
"13898" "743" "921" "GP"
"13899" "701" "921" "GP"
"13900" "719" "921" "GP"
"13901" "693" "921" "GP"
"13902" "707" "921" "GP"
"13903" "786" "921" "GP"
"13904" "759" "921" "GP"
"13905" "756" "921" "GP"
"13906" "887" "921" "GP"
"13907" "727" "921" "GP"
"13908" "795" "921" "GP"
"13909" "748" "921" "GP"
"13910" "755" "921" "GP"
"13911" "684" "921" "GP"
"13912" "770" "921" "GP"
"13913" "791" "921" "GP"
"13914" "792" "921" "GP"
"13915" "781" "921" "GP"
"13916" "714" "921" "GP"
"13917" "713" "921" "GP"
"13918" "710" "921" "GP"
"13919" "766" "921" "GP"
"13920" "924" "921" "GP"
"13921" "729" "922" "GP"
"13922" "676" "922" "GP"
"13923" "687" "922" "GP"
"13924" "787" "922" "GP"
"13925" "683" "922" "GP"
"13926" "734" "922" "GP"
"13927" "703" "922" "GP"
"13928" "688" "922" "GP"
"13929" "711" "922" "GP"
"13930" "699" "922" "GP"
"13931" "721" "922" "GP"
"13932" "718" "922" "GP"
"13933" "708" "922" "GP"
"13934" "732" "922" "GP"
"13935" "662" "922" "GP"
"13936" "725" "922" "GP"
"13937" "752" "922" "GP"
"13938" "751" "922" "GP"
"13939" "736" "922" "GP"
"13940" "672" "922" "GP"
"13941" "722" "922" "GP"
"13942" "768" "922" "GP"
"13943" "674" "922" "GP"
"13944" "677" "922" "GP"
"13945" "738" "922" "GP"
"13946" "735" "922" "GP"
"13947" "694" "922" "GP"
"13948" "652" "922" "GP"
"13949" "691" "922" "GP"
"13950" "757" "922" "GP"
"13951" "782" "922" "GP"
"13952" "680" "922" "GP"
"13953" "742" "922" "GP"
"13954" "696" "922" "GP"
"13955" "763" "922" "GP"
"13956" "753" "922" "GP"
"13957" "670" "922" "GP"
"13958" "749" "922" "GP"
"13959" "750" "922" "GP"
"13960" "654" "922" "GP"
"13961" "655" "922" "GP"
"13962" "747" "922" "GP"
"13963" "789" "922" "GP"
"13964" "698" "922" "GP"
"13965" "716" "922" "GP"
"13966" "705" "922" "GP"
"13967" "777" "922" "GP"
"13968" "744" "922" "GP"
"13969" "778" "922" "GP"
"13970" "746" "922" "GP"
"13971" "767" "922" "GP"
"13972" "741" "922" "GP"
"13973" "758" "922" "GP"
"13974" "726" "922" "GP"
"13975" "656" "922" "GP"
"13976" "686" "922" "GP"
"13977" "728" "922" "GP"
"13978" "668" "922" "GP"
"13979" "745" "922" "GP"
"13980" "762" "922" "GP"
"13981" "658" "922" "GP"
"13982" "733" "922" "GP"
"13983" "664" "922" "GP"
"13984" "690" "922" "GP"
"13985" "660" "922" "GP"
"13986" "740" "922" "GP"
"13987" "739" "922" "GP"
"13988" "764" "922" "GP"
"13989" "769" "922" "GP"
"13990" "717" "922" "GP"
"13991" "681" "922" "GP"
"13992" "779" "922" "GP"
"13993" "796" "922" "GP"
"13994" "743" "922" "GP"
"13995" "701" "922" "GP"
"13996" "719" "922" "GP"
"13997" "693" "922" "GP"
"13998" "707" "922" "GP"
"13999" "786" "922" "GP"
"14000" "759" "922" "GP"
"14001" "756" "922" "GP"
"14002" "887" "922" "GP"
"14003" "727" "922" "GP"
"14004" "795" "922" "GP"
"14005" "748" "922" "GP"
"14006" "755" "922" "GP"
"14007" "684" "922" "GP"
"14008" "770" "922" "GP"
"14009" "791" "922" "GP"
"14010" "792" "922" "GP"
"14011" "781" "922" "GP"
"14012" "714" "922" "GP"
"14013" "713" "922" "GP"
"14014" "710" "922" "GP"
"14015" "766" "922" "GP"
"14016" "924" "922" "GP"
"14017" "729" "920" "GP"
"14018" "676" "920" "GP"
"14019" "687" "920" "GP"
"14020" "787" "920" "GP"
"14021" "683" "920" "GP"
"14022" "734" "920" "GP"
"14023" "703" "920" "GP"
"14024" "688" "920" "GP"
"14025" "711" "920" "GP"
"14026" "699" "920" "GP"
"14027" "721" "920" "GP"
"14028" "718" "920" "GP"
"14029" "708" "920" "GP"
"14030" "732" "920" "GP"
"14031" "662" "920" "GP"
"14032" "725" "920" "GP"
"14033" "752" "920" "GP"
"14034" "751" "920" "GP"
"14035" "736" "920" "GP"
"14036" "672" "920" "GP"
"14037" "722" "920" "GP"
"14038" "768" "920" "GP"
"14039" "674" "920" "GP"
"14040" "677" "920" "GP"
"14041" "738" "920" "GP"
"14042" "735" "920" "GP"
"14043" "694" "920" "GP"
"14044" "652" "920" "GP"
"14045" "691" "920" "GP"
"14046" "757" "920" "GP"
"14047" "782" "920" "GP"
"14048" "680" "920" "GP"
"14049" "742" "920" "GP"
"14050" "696" "920" "GP"
"14051" "763" "920" "GP"
"14052" "753" "920" "GP"
"14053" "670" "920" "GP"
"14054" "749" "920" "GP"
"14055" "750" "920" "GP"
"14056" "654" "920" "GP"
"14057" "655" "920" "GP"
"14058" "747" "920" "GP"
"14059" "789" "920" "GP"
"14060" "698" "920" "GP"
"14061" "716" "920" "GP"
"14062" "705" "920" "GP"
"14063" "777" "920" "GP"
"14064" "744" "920" "GP"
"14065" "778" "920" "GP"
"14066" "746" "920" "GP"
"14067" "767" "920" "GP"
"14068" "741" "920" "GP"
"14069" "758" "920" "GP"
"14070" "726" "920" "GP"
"14071" "656" "920" "GP"
"14072" "686" "920" "GP"
"14073" "728" "920" "GP"
"14074" "668" "920" "GP"
"14075" "745" "920" "GP"
"14076" "762" "920" "GP"
"14077" "658" "920" "GP"
"14078" "733" "920" "GP"
"14079" "664" "920" "GP"
"14080" "690" "920" "GP"
"14081" "660" "920" "GP"
"14082" "740" "920" "GP"
"14083" "739" "920" "GP"
"14084" "764" "920" "GP"
"14085" "769" "920" "GP"
"14086" "717" "920" "GP"
"14087" "681" "920" "GP"
"14088" "779" "920" "GP"
"14089" "796" "920" "GP"
"14090" "743" "920" "GP"
"14091" "701" "920" "GP"
"14092" "719" "920" "GP"
"14093" "693" "920" "GP"
"14094" "707" "920" "GP"
"14095" "786" "920" "GP"
"14096" "759" "920" "GP"
"14097" "756" "920" "GP"
"14098" "887" "920" "GP"
"14099" "727" "920" "GP"
"14100" "795" "920" "GP"
"14101" "748" "920" "GP"
"14102" "755" "920" "GP"
"14103" "684" "920" "GP"
"14104" "770" "920" "GP"
"14105" "791" "920" "GP"
"14106" "792" "920" "GP"
"14107" "781" "920" "GP"
"14108" "714" "920" "GP"
"14109" "713" "920" "GP"
"14110" "710" "920" "GP"
"14111" "766" "920" "GP"
"14112" "924" "920" "GP"
"14113" "729" "884" "GP"
"14114" "676" "884" "GP"
"14115" "687" "884" "GP"
"14116" "787" "884" "GP"
"14117" "683" "884" "GP"
"14118" "734" "884" "GP"
"14119" "703" "884" "GP"
"14120" "688" "884" "GP"
"14121" "711" "884" "GP"
"14122" "699" "884" "GP"
"14123" "721" "884" "GP"
"14124" "718" "884" "GP"
"14125" "708" "884" "GP"
"14126" "732" "884" "GP"
"14127" "662" "884" "GP"
"14128" "725" "884" "GP"
"14129" "752" "884" "GP"
"14130" "751" "884" "GP"
"14131" "736" "884" "GP"
"14132" "672" "884" "GP"
"14133" "722" "884" "GP"
"14134" "768" "884" "GP"
"14135" "674" "884" "GP"
"14136" "677" "884" "GP"
"14137" "738" "884" "GP"
"14138" "735" "884" "GP"
"14139" "694" "884" "GP"
"14140" "652" "884" "GP"
"14141" "691" "884" "GP"
"14142" "757" "884" "GP"
"14143" "782" "884" "GP"
"14144" "680" "884" "GP"
"14145" "742" "884" "GP"
"14146" "696" "884" "GP"
"14147" "763" "884" "GP"
"14148" "753" "884" "GP"
"14149" "670" "884" "GP"
"14150" "749" "884" "GP"
"14151" "750" "884" "GP"
"14152" "654" "884" "GP"
"14153" "655" "884" "GP"
"14154" "747" "884" "GP"
"14155" "789" "884" "GP"
"14156" "698" "884" "GP"
"14157" "716" "884" "GP"
"14158" "705" "884" "GP"
"14159" "777" "884" "GP"
"14160" "744" "884" "GP"
"14161" "778" "884" "GP"
"14162" "746" "884" "GP"
"14163" "767" "884" "GP"
"14164" "741" "884" "GP"
"14165" "758" "884" "GP"
"14166" "726" "884" "GP"
"14167" "656" "884" "GP"
"14168" "686" "884" "GP"
"14169" "728" "884" "GP"
"14170" "668" "884" "GP"
"14171" "745" "884" "GP"
"14172" "762" "884" "GP"
"14173" "658" "884" "GP"
"14174" "733" "884" "GP"
"14175" "664" "884" "GP"
"14176" "690" "884" "GP"
"14177" "660" "884" "GP"
"14178" "740" "884" "GP"
"14179" "739" "884" "GP"
"14180" "764" "884" "GP"
"14181" "769" "884" "GP"
"14182" "717" "884" "GP"
"14183" "681" "884" "GP"
"14184" "779" "884" "GP"
"14185" "796" "884" "GP"
"14186" "743" "884" "GP"
"14187" "701" "884" "GP"
"14188" "719" "884" "GP"
"14189" "693" "884" "GP"
"14190" "707" "884" "GP"
"14191" "786" "884" "GP"
"14192" "759" "884" "GP"
"14193" "756" "884" "GP"
"14194" "887" "884" "GP"
"14195" "727" "884" "GP"
"14196" "795" "884" "GP"
"14197" "748" "884" "GP"
"14198" "755" "884" "GP"
"14199" "684" "884" "GP"
"14200" "770" "884" "GP"
"14201" "791" "884" "GP"
"14202" "792" "884" "GP"
"14203" "781" "884" "GP"
"14204" "714" "884" "GP"
"14205" "713" "884" "GP"
"14206" "710" "884" "GP"
"14207" "766" "884" "GP"
"14208" "924" "884" "GP"
"14209" "729" "883" "GP"
"14210" "676" "883" "GP"
"14211" "687" "883" "GP"
"14212" "787" "883" "GP"
"14213" "683" "883" "GP"
"14214" "734" "883" "GP"
"14215" "703" "883" "GP"
"14216" "688" "883" "GP"
"14217" "711" "883" "GP"
"14218" "699" "883" "GP"
"14219" "721" "883" "GP"
"14220" "718" "883" "GP"
"14221" "708" "883" "GP"
"14222" "732" "883" "GP"
"14223" "662" "883" "GP"
"14224" "725" "883" "GP"
"14225" "752" "883" "GP"
"14226" "751" "883" "GP"
"14227" "736" "883" "GP"
"14228" "672" "883" "GP"
"14229" "722" "883" "GP"
"14230" "768" "883" "GP"
"14231" "674" "883" "GP"
"14232" "677" "883" "GP"
"14233" "738" "883" "GP"
"14234" "735" "883" "GP"
"14235" "694" "883" "GP"
"14236" "652" "883" "GP"
"14237" "691" "883" "GP"
"14238" "757" "883" "GP"
"14239" "782" "883" "GP"
"14240" "680" "883" "GP"
"14241" "742" "883" "GP"
"14242" "696" "883" "GP"
"14243" "763" "883" "GP"
"14244" "753" "883" "GP"
"14245" "670" "883" "GP"
"14246" "749" "883" "GP"
"14247" "750" "883" "GP"
"14248" "654" "883" "GP"
"14249" "655" "883" "GP"
"14250" "747" "883" "GP"
"14251" "789" "883" "GP"
"14252" "698" "883" "GP"
"14253" "716" "883" "GP"
"14254" "705" "883" "GP"
"14255" "777" "883" "GP"
"14256" "744" "883" "GP"
"14257" "778" "883" "GP"
"14258" "746" "883" "GP"
"14259" "767" "883" "GP"
"14260" "741" "883" "GP"
"14261" "758" "883" "GP"
"14262" "726" "883" "GP"
"14263" "656" "883" "GP"
"14264" "686" "883" "GP"
"14265" "728" "883" "GP"
"14266" "668" "883" "GP"
"14267" "745" "883" "GP"
"14268" "762" "883" "GP"
"14269" "658" "883" "GP"
"14270" "733" "883" "GP"
"14271" "664" "883" "GP"
"14272" "690" "883" "GP"
"14273" "660" "883" "GP"
"14274" "740" "883" "GP"
"14275" "739" "883" "GP"
"14276" "764" "883" "GP"
"14277" "769" "883" "GP"
"14278" "717" "883" "GP"
"14279" "681" "883" "GP"
"14280" "779" "883" "GP"
"14281" "796" "883" "GP"
"14282" "743" "883" "GP"
"14283" "701" "883" "GP"
"14284" "719" "883" "GP"
"14285" "693" "883" "GP"
"14286" "707" "883" "GP"
"14287" "786" "883" "GP"
"14288" "759" "883" "GP"
"14289" "756" "883" "GP"
"14290" "887" "883" "GP"
"14291" "727" "883" "GP"
"14292" "795" "883" "GP"
"14293" "748" "883" "GP"
"14294" "755" "883" "GP"
"14295" "684" "883" "GP"
"14296" "770" "883" "GP"
"14297" "791" "883" "GP"
"14298" "792" "883" "GP"
"14299" "781" "883" "GP"
"14300" "714" "883" "GP"
"14301" "713" "883" "GP"
"14302" "710" "883" "GP"
"14303" "766" "883" "GP"
"14304" "924" "883" "GP"
"14305" "729" "886" "GP"
"14306" "676" "886" "GP"
"14307" "687" "886" "GP"
"14308" "787" "886" "GP"
"14309" "683" "886" "GP"
"14310" "734" "886" "GP"
"14311" "703" "886" "GP"
"14312" "688" "886" "GP"
"14313" "711" "886" "GP"
"14314" "699" "886" "GP"
"14315" "721" "886" "GP"
"14316" "718" "886" "GP"
"14317" "708" "886" "GP"
"14318" "732" "886" "GP"
"14319" "662" "886" "GP"
"14320" "725" "886" "GP"
"14321" "752" "886" "GP"
"14322" "751" "886" "GP"
"14323" "736" "886" "GP"
"14324" "672" "886" "GP"
"14325" "722" "886" "GP"
"14326" "768" "886" "GP"
"14327" "674" "886" "GP"
"14328" "677" "886" "GP"
"14329" "738" "886" "GP"
"14330" "735" "886" "GP"
"14331" "694" "886" "GP"
"14332" "652" "886" "GP"
"14333" "691" "886" "GP"
"14334" "757" "886" "GP"
"14335" "782" "886" "GP"
"14336" "680" "886" "GP"
"14337" "742" "886" "GP"
"14338" "696" "886" "GP"
"14339" "763" "886" "GP"
"14340" "753" "886" "GP"
"14341" "670" "886" "GP"
"14342" "749" "886" "GP"
"14343" "750" "886" "GP"
"14344" "654" "886" "GP"
"14345" "655" "886" "GP"
"14346" "747" "886" "GP"
"14347" "789" "886" "GP"
"14348" "698" "886" "GP"
"14349" "716" "886" "GP"
"14350" "705" "886" "GP"
"14351" "777" "886" "GP"
"14352" "744" "886" "GP"
"14353" "778" "886" "GP"
"14354" "746" "886" "GP"
"14355" "767" "886" "GP"
"14356" "741" "886" "GP"
"14357" "758" "886" "GP"
"14358" "726" "886" "GP"
"14359" "656" "886" "GP"
"14360" "686" "886" "GP"
"14361" "728" "886" "GP"
"14362" "668" "886" "GP"
"14363" "745" "886" "GP"
"14364" "762" "886" "GP"
"14365" "658" "886" "GP"
"14366" "733" "886" "GP"
"14367" "664" "886" "GP"
"14368" "690" "886" "GP"
"14369" "660" "886" "GP"
"14370" "740" "886" "GP"
"14371" "739" "886" "GP"
"14372" "764" "886" "GP"
"14373" "769" "886" "GP"
"14374" "717" "886" "GP"
"14375" "681" "886" "GP"
"14376" "779" "886" "GP"
"14377" "796" "886" "GP"
"14378" "743" "886" "GP"
"14379" "701" "886" "GP"
"14380" "719" "886" "GP"
"14381" "693" "886" "GP"
"14382" "707" "886" "GP"
"14383" "786" "886" "GP"
"14384" "759" "886" "GP"
"14385" "756" "886" "GP"
"14386" "887" "886" "GP"
"14387" "727" "886" "GP"
"14388" "795" "886" "GP"
"14389" "748" "886" "GP"
"14390" "755" "886" "GP"
"14391" "684" "886" "GP"
"14392" "770" "886" "GP"
"14393" "791" "886" "GP"
"14394" "792" "886" "GP"
"14395" "781" "886" "GP"
"14396" "714" "886" "GP"
"14397" "713" "886" "GP"
"14398" "710" "886" "GP"
"14399" "766" "886" "GP"
"14400" "924" "886" "GP"
"14401" "729" "923" "GP"
"14402" "676" "923" "GP"
"14403" "687" "923" "GP"
"14404" "787" "923" "GP"
"14405" "683" "923" "GP"
"14406" "734" "923" "GP"
"14407" "703" "923" "GP"
"14408" "688" "923" "GP"
"14409" "711" "923" "GP"
"14410" "699" "923" "GP"
"14411" "721" "923" "GP"
"14412" "718" "923" "GP"
"14413" "708" "923" "GP"
"14414" "732" "923" "GP"
"14415" "662" "923" "GP"
"14416" "725" "923" "GP"
"14417" "752" "923" "GP"
"14418" "751" "923" "GP"
"14419" "736" "923" "GP"
"14420" "672" "923" "GP"
"14421" "722" "923" "GP"
"14422" "768" "923" "GP"
"14423" "674" "923" "GP"
"14424" "677" "923" "GP"
"14425" "738" "923" "GP"
"14426" "735" "923" "GP"
"14427" "694" "923" "GP"
"14428" "652" "923" "GP"
"14429" "691" "923" "GP"
"14430" "757" "923" "GP"
"14431" "782" "923" "GP"
"14432" "680" "923" "GP"
"14433" "742" "923" "GP"
"14434" "696" "923" "GP"
"14435" "763" "923" "GP"
"14436" "753" "923" "GP"
"14437" "670" "923" "GP"
"14438" "749" "923" "GP"
"14439" "750" "923" "GP"
"14440" "654" "923" "GP"
"14441" "655" "923" "GP"
"14442" "747" "923" "GP"
"14443" "789" "923" "GP"
"14444" "698" "923" "GP"
"14445" "716" "923" "GP"
"14446" "705" "923" "GP"
"14447" "777" "923" "GP"
"14448" "744" "923" "GP"
"14449" "778" "923" "GP"
"14450" "746" "923" "GP"
"14451" "767" "923" "GP"
"14452" "741" "923" "GP"
"14453" "758" "923" "GP"
"14454" "726" "923" "GP"
"14455" "656" "923" "GP"
"14456" "686" "923" "GP"
"14457" "728" "923" "GP"
"14458" "668" "923" "GP"
"14459" "745" "923" "GP"
"14460" "762" "923" "GP"
"14461" "658" "923" "GP"
"14462" "733" "923" "GP"
"14463" "664" "923" "GP"
"14464" "690" "923" "GP"
"14465" "660" "923" "GP"
"14466" "740" "923" "GP"
"14467" "739" "923" "GP"
"14468" "764" "923" "GP"
"14469" "769" "923" "GP"
"14470" "717" "923" "GP"
"14471" "681" "923" "GP"
"14472" "779" "923" "GP"
"14473" "796" "923" "GP"
"14474" "743" "923" "GP"
"14475" "701" "923" "GP"
"14476" "719" "923" "GP"
"14477" "693" "923" "GP"
"14478" "707" "923" "GP"
"14479" "786" "923" "GP"
"14480" "759" "923" "GP"
"14481" "756" "923" "GP"
"14482" "887" "923" "GP"
"14483" "727" "923" "GP"
"14484" "795" "923" "GP"
"14485" "748" "923" "GP"
"14486" "755" "923" "GP"
"14487" "684" "923" "GP"
"14488" "770" "923" "GP"
"14489" "791" "923" "GP"
"14490" "792" "923" "GP"
"14491" "781" "923" "GP"
"14492" "714" "923" "GP"
"14493" "713" "923" "GP"
"14494" "710" "923" "GP"
"14495" "766" "923" "GP"
"14496" "924" "923" "GP"
"14497" "729" "255" "GP"
"14498" "676" "255" "GP"
"14499" "687" "255" "GP"
"14500" "787" "255" "GP"
"14501" "683" "255" "GP"
"14502" "734" "255" "GP"
"14503" "703" "255" "GP"
"14504" "688" "255" "GP"
"14505" "711" "255" "GP"
"14506" "699" "255" "GP"
"14507" "721" "255" "GP"
"14508" "718" "255" "GP"
"14509" "708" "255" "GP"
"14510" "732" "255" "GP"
"14511" "662" "255" "GP"
"14512" "725" "255" "GP"
"14513" "752" "255" "GP"
"14514" "751" "255" "GP"
"14515" "736" "255" "GP"
"14516" "672" "255" "GP"
"14517" "722" "255" "GP"
"14518" "768" "255" "GP"
"14519" "674" "255" "GP"
"14520" "677" "255" "GP"
"14521" "738" "255" "GP"
"14522" "735" "255" "GP"
"14523" "694" "255" "GP"
"14524" "652" "255" "GP"
"14525" "691" "255" "GP"
"14526" "757" "255" "GP"
"14527" "782" "255" "GP"
"14528" "680" "255" "GP"
"14529" "742" "255" "GP"
"14530" "696" "255" "GP"
"14531" "763" "255" "GP"
"14532" "753" "255" "GP"
"14533" "670" "255" "GP"
"14534" "749" "255" "GP"
"14535" "750" "255" "GP"
"14536" "654" "255" "GP"
"14537" "655" "255" "GP"
"14538" "747" "255" "GP"
"14539" "789" "255" "GP"
"14540" "698" "255" "GP"
"14541" "716" "255" "GP"
"14542" "705" "255" "GP"
"14543" "777" "255" "GP"
"14544" "744" "255" "GP"
"14545" "778" "255" "GP"
"14546" "746" "255" "GP"
"14547" "767" "255" "GP"
"14548" "741" "255" "GP"
"14549" "758" "255" "GP"
"14550" "726" "255" "GP"
"14551" "656" "255" "GP"
"14552" "686" "255" "GP"
"14553" "728" "255" "GP"
"14554" "668" "255" "GP"
"14555" "745" "255" "GP"
"14556" "762" "255" "GP"
"14557" "658" "255" "GP"
"14558" "733" "255" "GP"
"14559" "664" "255" "GP"
"14560" "690" "255" "GP"
"14561" "660" "255" "GP"
"14562" "740" "255" "GP"
"14563" "739" "255" "GP"
"14564" "764" "255" "GP"
"14565" "769" "255" "GP"
"14566" "717" "255" "GP"
"14567" "681" "255" "GP"
"14568" "779" "255" "GP"
"14569" "796" "255" "GP"
"14570" "743" "255" "GP"
"14571" "701" "255" "GP"
"14572" "719" "255" "GP"
"14573" "693" "255" "GP"
"14574" "707" "255" "GP"
"14575" "786" "255" "GP"
"14576" "759" "255" "GP"
"14577" "756" "255" "GP"
"14578" "887" "255" "GP"
"14579" "727" "255" "GP"
"14580" "795" "255" "GP"
"14581" "748" "255" "GP"
"14582" "755" "255" "GP"
"14583" "684" "255" "GP"
"14584" "770" "255" "GP"
"14585" "791" "255" "GP"
"14586" "792" "255" "GP"
"14587" "781" "255" "GP"
"14588" "714" "255" "GP"
